TIME_PERIOD;GEO;AGE;SEX;Obs_status;Obs_value
2017-W10;CH013;Y_GE90;T;;22
2017-W10;CH013;Y_GE90;F;;14
2017-W10;CH013;Y_GE90;M;;8
2017-W10;CH021;_T;T;;176
2017-W10;CH021;_T;F;;89
2017-W10;CH021;_T;M;;87
2017-W10;CH021;Y15T19;T;;1
2017-W10;CH021;Y15T19;M;;1
2017-W10;CH021;Y25T29;T;;1
2017-W10;CH021;Y25T29;F;;1
2017-W10;CH021;Y35T39;T;;3
2017-W10;CH021;Y35T39;F;;1
2017-W10;CH021;Y35T39;M;;2
2017-W10;CH021;Y45T49;T;;4
2017-W10;CH021;Y45T49;M;;4
2017-W10;CH021;Y50T54;T;;5
2017-W10;CH021;Y50T54;F;;1
2017-W10;CH021;Y50T54;M;;4
2017-W10;CH021;Y55T59;T;;4
2017-W10;CH021;Y55T59;F;;2
2017-W10;CH021;Y55T59;M;;2
2017-W10;CH021;Y60T64;T;;9
2017-W10;CH021;Y60T64;F;;2
2017-W10;CH021;Y60T64;M;;7
2017-W10;CH021;Y65T69;T;;13
2017-W10;CH021;Y65T69;F;;6
2017-W10;CH021;Y65T69;M;;7
2017-W10;CH021;Y70T74;T;;14
2017-W10;CH021;Y70T74;F;;6
2017-W10;CH021;Y70T74;M;;8
2017-W10;CH021;Y75T79;T;;18
2017-W10;CH021;Y75T79;F;;10
2017-W10;CH021;Y75T79;M;;8
2017-W10;CH021;Y80T84;T;;22
2017-W10;CH021;Y80T84;F;;6
2017-W10;CH021;Y80T84;M;;16
2017-W10;CH021;Y85T89;T;;34
2017-W10;CH021;Y85T89;F;;22
2017-W10;CH021;Y85T89;M;;12
2017-W10;CH021;Y_GE90;T;;48
2017-W10;CH021;Y_GE90;F;;32
2017-W10;CH021;Y_GE90;M;;16
2017-W10;CH022;_T;T;;39
2017-W10;CH022;_T;F;;20
2017-W10;CH022;_T;M;;19
2017-W10;CH022;Y0T4;T;;1
2017-W10;CH022;Y0T4;M;;1
2017-W10;CH022;Y50T54;T;;1
2017-W10;CH022;Y50T54;M;;1
2017-W10;CH022;Y55T59;T;;2
2017-W10;CH022;Y55T59;F;;2
2017-W10;CH022;Y60T64;T;;2
2017-W10;CH022;Y60T64;F;;1
2017-W10;CH022;Y60T64;M;;1
2017-W10;CH022;Y65T69;T;;3
2017-W10;CH022;Y65T69;F;;2
2017-W10;CH022;Y65T69;M;;1
2017-W10;CH022;Y70T74;T;;6
2017-W10;CH022;Y70T74;F;;3
2017-W10;CH022;Y70T74;M;;3
2017-W10;CH022;Y75T79;T;;4
2017-W10;CH022;Y75T79;M;;4
2017-W10;CH022;Y80T84;T;;6
2017-W10;CH022;Y80T84;F;;2
2017-W10;CH022;Y80T84;M;;4
2017-W10;CH022;Y85T89;T;;8
2017-W10;CH022;Y85T89;F;;6
2017-W10;CH022;Y85T89;M;;2
2017-W10;CH022;Y_GE90;T;;6
2017-W10;CH022;Y_GE90;F;;4
2017-W10;CH022;Y_GE90;M;;2
2017-W10;CH023;_T;T;;60
2017-W10;CH023;_T;F;;30
2017-W10;CH023;_T;M;;30
2017-W10;CH023;Y0T4;T;;1
2017-W10;CH023;Y0T4;F;;1
2017-W10;CH023;Y50T54;T;;1
2017-W10;CH023;Y50T54;M;;1
2017-W10;CH023;Y55T59;T;;1
2017-W10;CH023;Y55T59;M;;1
2017-W10;CH023;Y60T64;T;;3
2017-W10;CH023;Y60T64;F;;2
2017-W10;CH023;Y60T64;M;;1
2017-W10;CH023;Y65T69;T;;3
2017-W10;CH023;Y65T69;F;;1
2017-W10;CH023;Y65T69;M;;2
2017-W10;CH023;Y70T74;T;;4
2017-W10;CH023;Y70T74;F;;1
2017-W10;CH023;Y70T74;M;;3
2017-W10;CH023;Y75T79;T;;8
2017-W10;CH023;Y75T79;F;;5
2017-W10;CH023;Y75T79;M;;3
2017-W10;CH023;Y80T84;T;;10
2017-W10;CH023;Y80T84;F;;2
2017-W10;CH023;Y80T84;M;;8
2017-W10;CH023;Y85T89;T;;12
2017-W10;CH023;Y85T89;F;;7
2017-W10;CH023;Y85T89;M;;5
2017-W10;CH023;Y_GE90;T;;17
2017-W10;CH023;Y_GE90;F;;11
2017-W10;CH023;Y_GE90;M;;6
2017-W10;CH024;_T;T;;27
2017-W10;CH024;_T;F;;14
2017-W10;CH024;_T;M;;13
2017-W10;CH024;Y15T19;T;;1
2017-W10;CH024;Y15T19;M;;1
2017-W10;CH024;Y50T54;T;;1
2017-W10;CH024;Y50T54;M;;1
2017-W10;CH024;Y60T64;T;;1
2017-W10;CH024;Y60T64;F;;1
2017-W10;CH024;Y65T69;T;;1
2017-W10;CH024;Y65T69;F;;1
2017-W10;CH024;Y70T74;T;;2
2017-W10;CH024;Y70T74;M;;2
2017-W10;CH024;Y75T79;T;;4
2017-W10;CH024;Y75T79;M;;4
2017-W10;CH024;Y80T84;T;;7
2017-W10;CH024;Y80T84;F;;4
2017-W10;CH024;Y80T84;M;;3
2017-W10;CH024;Y85T89;T;;4
2017-W10;CH024;Y85T89;F;;3
2017-W10;CH024;Y85T89;M;;1
2017-W10;CH024;Y_GE90;T;;6
2017-W10;CH024;Y_GE90;F;;5
2017-W10;CH024;Y_GE90;M;;1
2017-W10;CH025;_T;T;;19
2017-W10;CH025;_T;F;;9
2017-W10;CH025;_T;M;;10
2017-W10;CH025;Y50T54;T;;1
2017-W10;CH025;Y50T54;F;;1
2017-W10;CH025;Y55T59;T;;1
2017-W10;CH025;Y55T59;M;;1
2017-W10;CH025;Y65T69;T;;3
2017-W10;CH025;Y65T69;F;;1
2017-W10;CH025;Y65T69;M;;2
2017-W10;CH025;Y70T74;T;;3
2017-W10;CH025;Y70T74;F;;1
2017-W10;CH025;Y70T74;M;;2
2017-W10;CH025;Y80T84;T;;5
2017-W10;CH025;Y80T84;F;;1
2017-W10;CH025;Y80T84;M;;4
2017-W10;CH025;Y85T89;T;;2
2017-W10;CH025;Y85T89;F;;1
2017-W10;CH025;Y85T89;M;;1
2017-W10;CH025;Y_GE90;T;;4
2017-W10;CH025;Y_GE90;F;;4
2017-W10;CH031;_T;T;;42
2017-W10;CH031;_T;F;;22
2017-W10;CH031;_T;M;;20
2017-W10;CH031;Y35T39;T;;1
2017-W10;CH031;Y35T39;M;;1
2017-W10;CH031;Y40T44;T;;1
2017-W10;CH031;Y40T44;M;;1
2017-W10;CH031;Y65T69;T;;2
2017-W10;CH031;Y65T69;F;;1
2017-W10;CH031;Y65T69;M;;1
2017-W10;CH031;Y70T74;T;;2
2017-W10;CH031;Y70T74;F;;1
2017-W10;CH031;Y70T74;M;;1
2017-W10;CH031;Y75T79;T;;2
2017-W10;CH031;Y75T79;M;;2
2017-W10;CH031;Y80T84;T;;4
2017-W10;CH031;Y80T84;F;;1
2017-W10;CH031;Y80T84;M;;3
2017-W10;CH031;Y85T89;T;;12
2017-W10;CH031;Y85T89;F;;5
2017-W10;CH031;Y85T89;M;;7
2017-W10;CH031;Y_GE90;T;;18
2017-W10;CH031;Y_GE90;F;;14
2017-W10;CH031;Y_GE90;M;;4
2017-W10;CH032;_T;T;;42
2017-W10;CH032;_T;F;;25
2017-W10;CH032;_T;M;;17
2017-W10;CH032;Y0T4;T;;1
2017-W10;CH032;Y0T4;M;;1
2017-W10;CH032;Y45T49;T;;1
2017-W10;CH032;Y45T49;M;;1
2017-W10;CH032;Y50T54;T;;2
2017-W10;CH032;Y50T54;M;;2
2017-W10;CH032;Y55T59;T;;1
2017-W10;CH032;Y55T59;F;;1
2017-W10;CH032;Y60T64;T;;2
2017-W10;CH032;Y60T64;M;;2
2017-W10;CH032;Y65T69;T;;4
2017-W10;CH032;Y65T69;F;;3
2017-W10;CH032;Y65T69;M;;1
2017-W10;CH032;Y70T74;T;;3
2017-W10;CH032;Y70T74;F;;1
2017-W10;CH032;Y70T74;M;;2
2017-W10;CH032;Y75T79;T;;4
2017-W10;CH032;Y75T79;F;;3
2017-W10;CH032;Y75T79;M;;1
2017-W10;CH032;Y80T84;T;;7
2017-W10;CH032;Y80T84;F;;4
2017-W10;CH032;Y80T84;M;;3
2017-W10;CH032;Y85T89;T;;8
2017-W10;CH032;Y85T89;F;;5
2017-W10;CH032;Y85T89;M;;3
2017-W10;CH032;Y_GE90;T;;9
2017-W10;CH032;Y_GE90;F;;8
2017-W10;CH032;Y_GE90;M;;1
2017-W10;CH033;_T;T;;113
2017-W10;CH033;_T;F;;58
2017-W10;CH033;_T;M;;55
2017-W10;CH033;Y0T4;T;;2
2017-W10;CH033;Y0T4;F;;2
2017-W10;CH033;Y5T9;T;;1
2017-W10;CH033;Y5T9;M;;1
2017-W10;CH033;Y35T39;T;;2
2017-W10;CH033;Y35T39;F;;1
2017-W10;CH033;Y35T39;M;;1
2017-W10;CH033;Y45T49;T;;1
2017-W10;CH033;Y45T49;F;;1
2017-W10;CH033;Y50T54;T;;1
2017-W10;CH033;Y50T54;M;;1
2017-W10;CH033;Y55T59;T;;6
2017-W10;CH033;Y55T59;F;;1
2017-W10;CH033;Y55T59;M;;5
2017-W10;CH033;Y60T64;T;;6
2017-W10;CH033;Y60T64;F;;3
2017-W10;CH033;Y60T64;M;;3
2017-W10;CH033;Y65T69;T;;9
2017-W10;CH033;Y65T69;F;;5
2017-W10;CH033;Y65T69;M;;4
2017-W10;CH033;Y70T74;T;;7
2017-W10;CH033;Y70T74;M;;7
2017-W10;CH033;Y75T79;T;;13
2017-W10;CH033;Y75T79;F;;5
2017-W10;CH033;Y75T79;M;;8
2017-W10;CH033;Y80T84;T;;19
2017-W10;CH033;Y80T84;F;;9
2017-W10;CH033;Y80T84;M;;10
2017-W10;CH033;Y85T89;T;;28
2017-W10;CH033;Y85T89;F;;19
2017-W10;CH033;Y85T89;M;;9
2017-W10;CH033;Y_GE90;T;;18
2017-W10;CH033;Y_GE90;F;;12
2017-W10;CH033;Y_GE90;M;;6
2017-W10;CH040;_T;T;;222
2017-W10;CH040;_T;F;;113
2017-W10;CH040;_T;M;;109
2017-W10;CH040;Y15T19;T;;1
2017-W10;CH040;Y15T19;M;;1
2017-W10;CH040;Y30T34;T;;1
2017-W10;CH040;Y30T34;M;;1
2017-W10;CH040;Y45T49;T;;3
2017-W10;CH040;Y45T49;F;;1
2017-W10;CH040;Y45T49;M;;2
2017-W10;CH040;Y50T54;T;;9
2017-W10;CH040;Y50T54;F;;4
2017-W10;CH040;Y50T54;M;;5
2017-W10;CH040;Y55T59;T;;5
2017-W10;CH040;Y55T59;F;;2
2017-W10;CH040;Y55T59;M;;3
2017-W10;CH040;Y60T64;T;;10
2017-W10;CH040;Y60T64;F;;4
2017-W10;CH040;Y60T64;M;;6
2017-W10;CH040;Y65T69;T;;12
2017-W10;CH040;Y65T69;F;;6
2017-W10;CH040;Y65T69;M;;6
2017-W10;CH040;Y70T74;T;;12
2017-W10;CH040;Y70T74;F;;4
2017-W10;CH040;Y70T74;M;;8
2017-W10;CH040;Y75T79;T;;24
2017-W10;CH040;Y75T79;F;;11
2017-W10;CH040;Y75T79;M;;13
2017-W10;CH040;Y80T84;T;;36
2017-W10;CH040;Y80T84;F;;19
2017-W10;CH040;Y80T84;M;;17
2017-W10;CH040;Y85T89;T;;52
2017-W10;CH040;Y85T89;F;;23
2017-W10;CH040;Y85T89;M;;29
2017-W10;CH040;Y_GE90;T;;57
2017-W10;CH040;Y_GE90;F;;39
2017-W10;CH040;Y_GE90;M;;18
2017-W10;CH051;_T;T;;4
2017-W10;CH051;_T;F;;2
2017-W10;CH051;_T;M;;2
2017-W10;CH051;Y80T84;T;;1
2017-W10;CH051;Y80T84;F;;1
2017-W10;CH051;Y85T89;T;;1
2017-W10;CH051;Y85T89;M;;1
2017-W10;CH051;Y_GE90;T;;2
2017-W10;CH051;Y_GE90;F;;1
2017-W10;CH051;Y_GE90;M;;1
2017-W10;CH052;_T;T;;18
2017-W10;CH052;_T;F;;11
2017-W10;CH052;_T;M;;7
2017-W10;CH052;Y20T24;T;;1
2017-W10;CH052;Y20T24;M;;1
2017-W10;CH052;Y65T69;T;;1
2017-W10;CH052;Y65T69;M;;1
2017-W10;CH052;Y75T79;T;;3
2017-W10;CH052;Y75T79;M;;3
2017-W10;CH052;Y80T84;T;;3
2017-W10;CH052;Y80T84;F;;3
2017-W10;CH052;Y85T89;T;;5
2017-W10;CH052;Y85T89;F;;4
2017-W10;CH052;Y85T89;M;;1
2017-W10;CH052;Y_GE90;T;;5
2017-W10;CH052;Y_GE90;F;;4
2017-W10;CH052;Y_GE90;M;;1
2017-W10;CH053;_T;T;;11
2017-W10;CH053;_T;F;;8
2017-W10;CH053;_T;M;;3
2017-W10;CH053;Y55T59;T;;2
2017-W10;CH053;Y55T59;M;;2
2017-W10;CH053;Y65T69;T;;1
2017-W10;CH053;Y65T69;M;;1
2017-W10;CH053;Y80T84;T;;2
2017-W10;CH053;Y80T84;F;;2
2017-W10;CH053;Y85T89;T;;2
2017-W10;CH053;Y85T89;F;;2
2017-W10;CH053;Y_GE90;T;;4
2017-W10;CH053;Y_GE90;F;;4
2017-W10;CH054;_T;T;;2
2017-W10;CH054;_T;F;;1
2017-W10;CH054;_T;M;;1
2017-W10;CH054;Y80T84;T;;1
2017-W10;CH054;Y80T84;M;;1
2017-W10;CH054;Y_GE90;T;;1
2017-W10;CH054;Y_GE90;F;;1
2017-W10;CH055;_T;T;;72
2017-W10;CH055;_T;F;;32
2017-W10;CH055;_T;M;;40
2017-W10;CH055;Y0T4;T;;1
2017-W10;CH055;Y0T4;M;;1
2017-W10;CH055;Y30T34;T;;1
2017-W10;CH055;Y30T34;F;;1
2017-W10;CH055;Y50T54;T;;1
2017-W10;CH055;Y50T54;M;;1
2017-W10;CH055;Y60T64;T;;3
2017-W10;CH055;Y60T64;M;;3
2017-W10;CH055;Y65T69;T;;4
2017-W10;CH055;Y65T69;M;;4
2017-W10;CH055;Y70T74;T;;7
2017-W10;CH055;Y70T74;F;;1
2017-W10;CH055;Y70T74;M;;6
2017-W10;CH055;Y75T79;T;;6
2017-W10;CH055;Y75T79;F;;2
2017-W10;CH055;Y75T79;M;;4
2017-W10;CH055;Y80T84;T;;14
2017-W10;CH055;Y80T84;F;;5
2017-W10;CH055;Y80T84;M;;9
2017-W10;CH055;Y85T89;T;;17
2017-W10;CH055;Y85T89;F;;9
2017-W10;CH055;Y85T89;M;;8
2017-W10;CH055;Y_GE90;T;;18
2017-W10;CH055;Y_GE90;F;;14
2017-W10;CH055;Y_GE90;M;;4
2017-W10;CH056;_T;T;;31
2017-W10;CH056;_T;F;;14
2017-W10;CH056;_T;M;;17
2017-W10;CH056;Y35T39;T;;1
2017-W10;CH056;Y35T39;M;;1
2017-W10;CH056;Y50T54;T;;2
2017-W10;CH056;Y50T54;F;;1
2017-W10;CH056;Y50T54;M;;1
2017-W10;CH056;Y55T59;T;;2
2017-W10;CH056;Y55T59;F;;1
2017-W10;CH056;Y55T59;M;;1
2017-W10;CH056;Y60T64;T;;1
2017-W10;CH056;Y60T64;M;;1
2017-W10;CH056;Y65T69;T;;3
2017-W10;CH056;Y65T69;F;;1
2017-W10;CH056;Y65T69;M;;2
2017-W10;CH056;Y70T74;T;;2
2017-W10;CH056;Y70T74;M;;2
2017-W10;CH056;Y80T84;T;;3
2017-W10;CH056;Y80T84;F;;1
2017-W10;CH056;Y80T84;M;;2
2017-W10;CH056;Y85T89;T;;8
2017-W10;CH056;Y85T89;F;;5
2017-W10;CH056;Y85T89;M;;3
2017-W10;CH056;Y_GE90;T;;9
2017-W10;CH056;Y_GE90;F;;5
2017-W10;CH056;Y_GE90;M;;4
2017-W10;CH057;_T;T;;37
2017-W10;CH057;_T;F;;24
2017-W10;CH057;_T;M;;13
2017-W10;CH057;Y50T54;T;;2
2017-W10;CH057;Y50T54;F;;2
2017-W10;CH057;Y55T59;T;;1
2017-W10;CH057;Y55T59;F;;1
2017-W10;CH057;Y60T64;T;;2
2017-W10;CH057;Y60T64;F;;1
2017-W10;CH057;Y60T64;M;;1
2017-W10;CH057;Y65T69;T;;1
2017-W10;CH057;Y65T69;M;;1
2017-W10;CH057;Y70T74;T;;2
2017-W10;CH057;Y70T74;M;;2
2017-W10;CH057;Y75T79;T;;1
2017-W10;CH057;Y75T79;F;;1
2017-W10;CH057;Y80T84;T;;4
2017-W10;CH057;Y80T84;F;;2
2017-W10;CH057;Y80T84;M;;2
2017-W10;CH057;Y85T89;T;;8
2017-W10;CH057;Y85T89;F;;5
2017-W10;CH057;Y85T89;M;;3
2017-W10;CH057;Y_GE90;T;;16
2017-W10;CH057;Y_GE90;F;;12
2017-W10;CH057;Y_GE90;M;;4
2017-W10;CH061;_T;T;;55
2017-W10;CH061;_T;F;;24
2017-W10;CH061;_T;M;;31
2017-W10;CH061;Y40T44;T;;1
2017-W10;CH061;Y40T44;M;;1
2017-W10;CH061;Y45T49;T;;2
2017-W10;CH061;Y45T49;M;;2
2017-W10;CH061;Y55T59;T;;3
2017-W10;CH061;Y55T59;F;;1
2017-W10;CH061;Y55T59;M;;2
2017-W10;CH061;Y60T64;T;;2
2017-W10;CH061;Y60T64;F;;1
2017-W10;CH061;Y60T64;M;;1
2017-W10;CH061;Y65T69;T;;1
2017-W10;CH061;Y65T69;M;;1
2017-W10;CH061;Y70T74;T;;3
2017-W10;CH061;Y70T74;F;;2
2017-W10;CH061;Y70T74;M;;1
2017-W10;CH061;Y75T79;T;;6
2017-W10;CH061;Y75T79;F;;1
2017-W10;CH061;Y75T79;M;;5
2017-W10;CH061;Y80T84;T;;6
2017-W10;CH061;Y80T84;F;;3
2017-W10;CH061;Y80T84;M;;3
2017-W10;CH061;Y85T89;T;;14
2017-W10;CH061;Y85T89;F;;8
2017-W10;CH061;Y85T89;M;;6
2017-W10;CH061;Y_GE90;T;;17
2017-W10;CH061;Y_GE90;F;;8
2017-W10;CH061;Y_GE90;M;;9
2017-W10;CH062;_T;T;;9
2017-W10;CH062;_T;F;;4
2017-W10;CH062;_T;M;;5
2017-W10;CH062;Y65T69;T;;2
2017-W10;CH062;Y65T69;M;;2
2017-W10;CH062;Y85T89;T;;3
2017-W10;CH062;Y85T89;F;;2
2017-W10;CH062;Y85T89;M;;1
2017-W10;CH062;Y_GE90;T;;4
2017-W10;CH062;Y_GE90;F;;2
2017-W10;CH062;Y_GE90;M;;2
2017-W10;CH063;_T;T;;26
2017-W10;CH063;_T;F;;11
2017-W10;CH063;_T;M;;15
2017-W10;CH063;Y45T49;T;;1
2017-W10;CH063;Y45T49;M;;1
2017-W10;CH063;Y50T54;T;;1
2017-W10;CH063;Y50T54;F;;1
2017-W10;CH063;Y60T64;T;;1
2017-W10;CH063;Y60T64;M;;1
2017-W10;CH063;Y65T69;T;;2
2017-W10;CH063;Y65T69;F;;1
2017-W10;CH063;Y65T69;M;;1
2017-W10;CH063;Y70T74;T;;5
2017-W10;CH063;Y70T74;F;;1
2017-W10;CH063;Y70T74;M;;4
2017-W10;CH063;Y80T84;T;;2
2017-W10;CH063;Y80T84;M;;2
2017-W10;CH063;Y85T89;T;;8
2017-W10;CH063;Y85T89;F;;4
2017-W10;CH063;Y85T89;M;;4
2017-W10;CH063;Y_GE90;T;;6
2017-W10;CH063;Y_GE90;F;;4
2017-W10;CH063;Y_GE90;M;;2
2017-W10;CH064;_T;T;;9
2017-W10;CH064;_T;F;;3
2017-W10;CH064;_T;M;;6
2017-W10;CH064;Y50T54;T;;3
2017-W10;CH064;Y50T54;M;;3
2017-W10;CH064;Y80T84;T;;3
2017-W10;CH064;Y80T84;F;;2
2017-W10;CH064;Y80T84;M;;1
2017-W10;CH064;Y85T89;T;;2
2017-W10;CH064;Y85T89;F;;1
2017-W10;CH064;Y85T89;M;;1
2017-W10;CH064;Y_GE90;T;;1
2017-W10;CH064;Y_GE90;M;;1
2017-W10;CH065;_T;T;;10
2017-W10;CH065;_T;F;;6
2017-W10;CH065;_T;M;;4
2017-W10;CH065;Y70T74;T;;2
2017-W10;CH065;Y70T74;M;;2
2017-W10;CH065;Y75T79;T;;1
2017-W10;CH065;Y75T79;F;;1
2017-W10;CH065;Y80T84;T;;1
2017-W10;CH065;Y80T84;F;;1
2017-W10;CH065;Y85T89;T;;2
2017-W10;CH065;Y85T89;F;;1
2017-W10;CH065;Y85T89;M;;1
2017-W10;CH065;Y_GE90;T;;4
2017-W10;CH065;Y_GE90;F;;3
2017-W10;CH065;Y_GE90;M;;1
2017-W10;CH066;_T;T;;21
2017-W10;CH066;_T;F;;9
2017-W10;CH066;_T;M;;12
2017-W10;CH066;Y50T54;T;;1
2017-W10;CH066;Y50T54;M;;1
2017-W10;CH066;Y60T64;T;;3
2017-W10;CH066;Y60T64;M;;3
2017-W10;CH066;Y65T69;T;;1
2017-W10;CH066;Y65T69;M;;1
2017-W10;CH066;Y70T74;T;;1
2017-W10;CH066;Y70T74;F;;1
2017-W10;CH066;Y75T79;T;;2
2017-W10;CH066;Y75T79;F;;1
2017-W10;CH066;Y75T79;M;;1
2017-W10;CH066;Y80T84;T;;6
2017-W10;CH066;Y80T84;F;;2
2017-W10;CH066;Y80T84;M;;4
2017-W10;CH066;Y85T89;T;;1
2017-W10;CH066;Y85T89;F;;1
2017-W10;CH066;Y_GE90;T;;6
2017-W10;CH066;Y_GE90;F;;4
2017-W10;CH066;Y_GE90;M;;2
2017-W10;CH070;_T;T;;67
2017-W10;CH070;_T;F;;33
2017-W10;CH070;_T;M;;34
2017-W10;CH070;Y0T4;T;;1
2017-W10;CH070;Y0T4;M;;1
2017-W10;CH070;Y40T44;T;;1
2017-W10;CH070;Y40T44;F;;1
2017-W10;CH070;Y45T49;T;;1
2017-W10;CH070;Y45T49;M;;1
2017-W10;CH070;Y50T54;T;;3
2017-W10;CH070;Y50T54;F;;1
2017-W10;CH070;Y50T54;M;;2
2017-W10;CH070;Y55T59;T;;1
2017-W10;CH070;Y55T59;M;;1
2017-W10;CH070;Y60T64;T;;3
2017-W10;CH070;Y60T64;F;;1
2017-W10;CH070;Y60T64;M;;2
2017-W10;CH070;Y65T69;T;;4
2017-W10;CH070;Y65T69;F;;1
2017-W10;CH070;Y65T69;M;;3
2017-W10;CH070;Y70T74;T;;4
2017-W10;CH070;Y70T74;F;;2
2017-W10;CH070;Y70T74;M;;2
2017-W10;CH070;Y75T79;T;;7
2017-W10;CH070;Y75T79;F;;4
2017-W10;CH070;Y75T79;M;;3
2017-W10;CH070;Y80T84;T;;16
2017-W10;CH070;Y80T84;F;;8
2017-W10;CH070;Y80T84;M;;8
2017-W10;CH070;Y85T89;T;;7
2017-W10;CH070;Y85T89;F;;5
2017-W10;CH070;Y85T89;M;;2
2017-W10;CH070;Y_GE90;T;;19
2017-W10;CH070;Y_GE90;F;;10
2017-W10;CH070;Y_GE90;M;;9
2017-W11;CH;_T;T;;1262
2017-W11;CH;_T;F;;686
2017-W11;CH;_T;M;;576
2017-W11;CH;Y0T4;T;;4
2017-W11;CH;Y0T4;F;;1
2017-W11;CH;Y0T4;M;;3
2017-W11;CH;Y5T9;T;;1
2017-W11;CH;Y5T9;F;;1
2017-W11;CH;Y10T14;T;;1
2017-W11;CH;Y10T14;F;;1
2017-W11;CH;Y15T19;T;;1
2017-W11;CH;Y15T19;M;;1
2017-W11;CH;Y20T24;T;;3
2017-W11;CH;Y20T24;F;;1
2017-W11;CH;Y20T24;M;;2
2017-W11;CH;Y25T29;T;;2
2017-W11;CH;Y25T29;M;;2
2017-W11;CH;Y30T34;T;;4
2017-W11;CH;Y30T34;M;;4
2017-W11;CH;Y35T39;T;;7
2017-W11;CH;Y35T39;F;;1
2017-W11;CH;Y35T39;M;;6
2017-W11;CH;Y40T44;T;;9
2017-W11;CH;Y40T44;F;;5
2017-W11;CH;Y40T44;M;;4
2017-W11;CH;Y45T49;T;;13
2017-W11;CH;Y45T49;F;;5
2017-W11;CH;Y45T49;M;;8
2017-W11;CH;Y50T54;T;;35
2017-W11;CH;Y50T54;F;;11
2017-W11;CH;Y50T54;M;;24
2017-W11;CH;Y55T59;T;;28
2017-W11;CH;Y55T59;F;;15
2017-W11;CH;Y55T59;M;;13
2017-W11;CH;Y60T64;T;;55
2017-W11;CH;Y60T64;F;;20
2017-W11;CH;Y60T64;M;;35
2017-W11;CH;Y65T69;T;;90
2017-W11;CH;Y65T69;F;;33
2017-W11;CH;Y65T69;M;;57
2017-W11;CH;Y70T74;T;;108
2017-W11;CH;Y70T74;F;;44
2017-W11;CH;Y70T74;M;;64
2017-W11;CH;Y75T79;T;;147
2017-W11;CH;Y75T79;F;;76
2017-W11;CH;Y75T79;M;;71
2017-W11;CH;Y80T84;T;;189
2017-W11;CH;Y80T84;F;;96
2017-W11;CH;Y80T84;M;;93
2017-W11;CH;Y85T89;T;;219
2017-W11;CH;Y85T89;F;;138
2017-W11;CH;Y85T89;M;;81
2017-W11;CH;Y_GE90;T;;346
2017-W11;CH;Y_GE90;F;;238
2017-W11;CH;Y_GE90;M;;108
2017-W11;CH011;_T;T;;108
2017-W11;CH011;_T;F;;60
2017-W11;CH011;_T;M;;48
2017-W11;CH011;Y5T9;T;;1
2017-W11;CH011;Y5T9;F;;1
2017-W11;CH011;Y15T19;T;;1
2017-W11;CH011;Y15T19;M;;1
2017-W11;CH011;Y25T29;T;;1
2017-W11;CH011;Y25T29;M;;1
2017-W11;CH011;Y30T34;T;;1
2017-W11;CH011;Y30T34;M;;1
2017-W11;CH011;Y40T44;T;;1
2017-W11;CH011;Y40T44;F;;1
2017-W11;CH011;Y45T49;T;;1
2017-W11;CH011;Y45T49;F;;1
2017-W11;CH011;Y50T54;T;;4
2017-W11;CH011;Y50T54;F;;3
2017-W11;CH011;Y50T54;M;;1
2017-W11;CH011;Y55T59;T;;4
2017-W11;CH011;Y55T59;F;;1
2017-W11;CH011;Y55T59;M;;3
2017-W11;CH011;Y60T64;T;;6
2017-W11;CH011;Y60T64;F;;2
2017-W11;CH011;Y60T64;M;;4
2017-W11;CH011;Y65T69;T;;14
2017-W11;CH011;Y65T69;F;;6
2017-W11;CH011;Y65T69;M;;8
2017-W11;CH011;Y70T74;T;;8
2017-W11;CH011;Y70T74;F;;3
2017-W11;CH011;Y70T74;M;;5
2017-W11;CH011;Y75T79;T;;9
2017-W11;CH011;Y75T79;F;;5
2017-W11;CH011;Y75T79;M;;4
2017-W11;CH011;Y80T84;T;;16
2017-W11;CH011;Y80T84;F;;7
2017-W11;CH011;Y80T84;M;;9
2017-W11;CH011;Y85T89;T;;15
2017-W11;CH011;Y85T89;F;;10
2017-W11;CH011;Y85T89;M;;5
2017-W11;CH011;Y_GE90;T;;26
2017-W11;CH011;Y_GE90;F;;20
2017-W11;CH011;Y_GE90;M;;6
2017-W11;CH012;_T;T;;45
2017-W11;CH012;_T;F;;22
2017-W11;CH012;_T;M;;23
2017-W11;CH012;Y20T24;T;;1
2017-W11;CH012;Y20T24;M;;1
2017-W11;CH012;Y50T54;T;;2
2017-W11;CH012;Y50T54;F;;1
2017-W11;CH012;Y50T54;M;;1
2017-W11;CH012;Y55T59;T;;1
2017-W11;CH012;Y55T59;M;;1
2017-W11;CH012;Y65T69;T;;5
2017-W11;CH012;Y65T69;F;;2
2017-W11;CH012;Y65T69;M;;3
2017-W11;CH012;Y70T74;T;;5
2017-W11;CH012;Y70T74;M;;5
2017-W11;CH012;Y75T79;T;;4
2017-W11;CH012;Y75T79;F;;2
2017-W11;CH012;Y75T79;M;;2
2017-W11;CH012;Y80T84;T;;12
2017-W11;CH012;Y80T84;F;;6
2017-W11;CH012;Y80T84;M;;6
2017-W11;CH012;Y85T89;T;;8
2017-W11;CH012;Y85T89;F;;6
2017-W11;CH012;Y85T89;M;;2
2017-W11;CH012;Y_GE90;T;;7
2017-W11;CH012;Y_GE90;F;;5
2017-W11;CH012;Y_GE90;M;;2
