TIME_PERIOD;GEO;AGE;SEX;Obs_status;Obs_value
2014-W09;CH022;_T;F;;21
2014-W09;CH022;_T;M;;31
2014-W09;CH022;Y0T4;T;;1
2014-W09;CH022;Y0T4;M;;1
2014-W09;CH022;Y40T44;T;;1
2014-W09;CH022;Y40T44;M;;1
2014-W09;CH022;Y50T54;T;;1
2014-W09;CH022;Y50T54;F;;1
2014-W09;CH022;Y55T59;T;;1
2014-W09;CH022;Y55T59;M;;1
2014-W09;CH022;Y60T64;T;;3
2014-W09;CH022;Y60T64;F;;1
2014-W09;CH022;Y60T64;M;;2
2014-W09;CH022;Y65T69;T;;1
2014-W09;CH022;Y65T69;M;;1
2014-W09;CH022;Y70T74;T;;7
2014-W09;CH022;Y70T74;F;;1
2014-W09;CH022;Y70T74;M;;6
2014-W09;CH022;Y75T79;T;;6
2014-W09;CH022;Y75T79;F;;1
2014-W09;CH022;Y75T79;M;;5
2014-W09;CH022;Y80T84;T;;6
2014-W09;CH022;Y80T84;F;;2
2014-W09;CH022;Y80T84;M;;4
2014-W09;CH022;Y85T89;T;;12
2014-W09;CH022;Y85T89;F;;6
2014-W09;CH022;Y85T89;M;;6
2014-W09;CH022;Y_GE90;T;;13
2014-W09;CH022;Y_GE90;F;;9
2014-W09;CH022;Y_GE90;M;;4
2014-W09;CH023;_T;T;;58
2014-W09;CH023;_T;F;;28
2014-W09;CH023;_T;M;;30
2014-W09;CH023;Y25T29;T;;1
2014-W09;CH023;Y25T29;F;;1
2014-W09;CH023;Y45T49;T;;2
2014-W09;CH023;Y45T49;F;;2
2014-W09;CH023;Y50T54;T;;3
2014-W09;CH023;Y50T54;F;;1
2014-W09;CH023;Y50T54;M;;2
2014-W09;CH023;Y60T64;T;;2
2014-W09;CH023;Y60T64;M;;2
2014-W09;CH023;Y65T69;T;;1
2014-W09;CH023;Y65T69;M;;1
2014-W09;CH023;Y70T74;T;;3
2014-W09;CH023;Y70T74;M;;3
2014-W09;CH023;Y75T79;T;;6
2014-W09;CH023;Y75T79;F;;2
2014-W09;CH023;Y75T79;M;;4
2014-W09;CH023;Y80T84;T;;5
2014-W09;CH023;Y80T84;F;;3
2014-W09;CH023;Y80T84;M;;2
2014-W09;CH023;Y85T89;T;;17
2014-W09;CH023;Y85T89;F;;9
2014-W09;CH023;Y85T89;M;;8
2014-W09;CH023;Y_GE90;T;;18
2014-W09;CH023;Y_GE90;F;;10
2014-W09;CH023;Y_GE90;M;;8
2014-W09;CH024;_T;T;;50
2014-W09;CH024;_T;F;;25
2014-W09;CH024;_T;M;;25
2014-W09;CH024;Y35T39;T;;1
2014-W09;CH024;Y35T39;M;;1
2014-W09;CH024;Y50T54;T;;1
2014-W09;CH024;Y50T54;M;;1
2014-W09;CH024;Y55T59;T;;1
2014-W09;CH024;Y55T59;M;;1
2014-W09;CH024;Y60T64;T;;5
2014-W09;CH024;Y60T64;F;;1
2014-W09;CH024;Y60T64;M;;4
2014-W09;CH024;Y65T69;T;;6
2014-W09;CH024;Y65T69;F;;4
2014-W09;CH024;Y65T69;M;;2
2014-W09;CH024;Y70T74;T;;1
2014-W09;CH024;Y70T74;F;;1
2014-W09;CH024;Y75T79;T;;2
2014-W09;CH024;Y75T79;F;;1
2014-W09;CH024;Y75T79;M;;1
2014-W09;CH024;Y80T84;T;;9
2014-W09;CH024;Y80T84;F;;5
2014-W09;CH024;Y80T84;M;;4
2014-W09;CH024;Y85T89;T;;12
2014-W09;CH024;Y85T89;F;;5
2014-W09;CH024;Y85T89;M;;7
2014-W09;CH024;Y_GE90;T;;12
2014-W09;CH024;Y_GE90;F;;8
2014-W09;CH024;Y_GE90;M;;4
2014-W09;CH025;_T;T;;16
2014-W09;CH025;_T;F;;10
2014-W09;CH025;_T;M;;6
2014-W09;CH025;Y55T59;T;;1
2014-W09;CH025;Y55T59;F;;1
2014-W09;CH025;Y60T64;T;;1
2014-W09;CH025;Y60T64;M;;1
2014-W09;CH025;Y65T69;T;;1
2014-W09;CH025;Y65T69;F;;1
2014-W09;CH025;Y70T74;T;;2
2014-W09;CH025;Y70T74;F;;2
2014-W09;CH025;Y75T79;T;;4
2014-W09;CH025;Y75T79;F;;3
2014-W09;CH025;Y75T79;M;;1
2014-W09;CH025;Y80T84;T;;3
2014-W09;CH025;Y80T84;F;;1
2014-W09;CH025;Y80T84;M;;2
2014-W09;CH025;Y85T89;T;;2
2014-W09;CH025;Y85T89;M;;2
2014-W09;CH025;Y_GE90;T;;2
2014-W09;CH025;Y_GE90;F;;2
2014-W09;CH031;_T;T;;50
2014-W09;CH031;_T;F;;33
2014-W09;CH031;_T;M;;17
2014-W09;CH031;Y30T34;T;;1
2014-W09;CH031;Y30T34;M;;1
2014-W09;CH031;Y40T44;T;;2
2014-W09;CH031;Y40T44;M;;2
2014-W09;CH031;Y50T54;T;;1
2014-W09;CH031;Y50T54;F;;1
2014-W09;CH031;Y55T59;T;;1
2014-W09;CH031;Y55T59;M;;1
2014-W09;CH031;Y60T64;T;;1
2014-W09;CH031;Y60T64;F;;1
2014-W09;CH031;Y65T69;T;;5
2014-W09;CH031;Y65T69;F;;4
2014-W09;CH031;Y65T69;M;;1
2014-W09;CH031;Y70T74;T;;2
2014-W09;CH031;Y70T74;F;;1
2014-W09;CH031;Y70T74;M;;1
2014-W09;CH031;Y75T79;T;;6
2014-W09;CH031;Y75T79;F;;3
2014-W09;CH031;Y75T79;M;;3
2014-W09;CH031;Y80T84;T;;8
2014-W09;CH031;Y80T84;F;;5
2014-W09;CH031;Y80T84;M;;3
2014-W09;CH031;Y85T89;T;;11
2014-W09;CH031;Y85T89;F;;9
2014-W09;CH031;Y85T89;M;;2
2014-W09;CH031;Y_GE90;T;;12
2014-W09;CH031;Y_GE90;F;;9
2014-W09;CH031;Y_GE90;M;;3
2014-W09;CH032;_T;T;;51
2014-W09;CH032;_T;F;;32
2014-W09;CH032;_T;M;;19
2014-W09;CH032;Y0T4;T;;1
2014-W09;CH032;Y0T4;F;;1
2014-W09;CH032;Y35T39;T;;1
2014-W09;CH032;Y35T39;F;;1
2014-W09;CH032;Y55T59;T;;1
2014-W09;CH032;Y55T59;F;;1
2014-W09;CH032;Y65T69;T;;4
2014-W09;CH032;Y65T69;F;;2
2014-W09;CH032;Y65T69;M;;2
2014-W09;CH032;Y70T74;T;;4
2014-W09;CH032;Y70T74;F;;3
2014-W09;CH032;Y70T74;M;;1
2014-W09;CH032;Y75T79;T;;5
2014-W09;CH032;Y75T79;F;;1
2014-W09;CH032;Y75T79;M;;4
2014-W09;CH032;Y80T84;T;;14
2014-W09;CH032;Y80T84;F;;6
2014-W09;CH032;Y80T84;M;;8
2014-W09;CH032;Y85T89;T;;10
2014-W09;CH032;Y85T89;F;;7
2014-W09;CH032;Y85T89;M;;3
2014-W09;CH032;Y_GE90;T;;11
2014-W09;CH032;Y_GE90;F;;10
2014-W09;CH032;Y_GE90;M;;1
2014-W09;CH033;_T;T;;96
2014-W09;CH033;_T;F;;49
2014-W09;CH033;_T;M;;47
2014-W09;CH033;Y0T4;T;;1
2014-W09;CH033;Y0T4;M;;1
2014-W09;CH033;Y40T44;T;;1
2014-W09;CH033;Y40T44;M;;1
2014-W09;CH033;Y50T54;T;;2
2014-W09;CH033;Y50T54;M;;2
2014-W09;CH033;Y55T59;T;;6
2014-W09;CH033;Y55T59;F;;1
2014-W09;CH033;Y55T59;M;;5
2014-W09;CH033;Y60T64;T;;2
2014-W09;CH033;Y60T64;F;;1
2014-W09;CH033;Y60T64;M;;1
2014-W09;CH033;Y65T69;T;;9
2014-W09;CH033;Y65T69;F;;3
2014-W09;CH033;Y65T69;M;;6
2014-W09;CH033;Y70T74;T;;8
2014-W09;CH033;Y70T74;F;;2
2014-W09;CH033;Y70T74;M;;6
2014-W09;CH033;Y75T79;T;;9
2014-W09;CH033;Y75T79;F;;5
2014-W09;CH033;Y75T79;M;;4
2014-W09;CH033;Y80T84;T;;22
2014-W09;CH033;Y80T84;F;;11
2014-W09;CH033;Y80T84;M;;11
2014-W09;CH033;Y85T89;T;;13
2014-W09;CH033;Y85T89;F;;10
2014-W09;CH033;Y85T89;M;;3
2014-W09;CH033;Y_GE90;T;;23
2014-W09;CH033;Y_GE90;F;;16
2014-W09;CH033;Y_GE90;M;;7
2014-W09;CH040;_T;T;;222
2014-W09;CH040;_T;F;;119
2014-W09;CH040;_T;M;;103
2014-W09;CH040;Y0T4;T;;2
2014-W09;CH040;Y0T4;F;;1
2014-W09;CH040;Y0T4;M;;1
2014-W09;CH040;Y20T24;T;;1
2014-W09;CH040;Y20T24;M;;1
2014-W09;CH040;Y30T34;T;;3
2014-W09;CH040;Y30T34;F;;2
2014-W09;CH040;Y30T34;M;;1
2014-W09;CH040;Y35T39;T;;1
2014-W09;CH040;Y35T39;M;;1
2014-W09;CH040;Y40T44;T;;1
2014-W09;CH040;Y40T44;M;;1
2014-W09;CH040;Y45T49;T;;3
2014-W09;CH040;Y45T49;F;;2
2014-W09;CH040;Y45T49;M;;1
2014-W09;CH040;Y50T54;T;;5
2014-W09;CH040;Y50T54;F;;1
2014-W09;CH040;Y50T54;M;;4
2014-W09;CH040;Y55T59;T;;2
2014-W09;CH040;Y55T59;F;;1
2014-W09;CH040;Y55T59;M;;1
2014-W09;CH040;Y60T64;T;;14
2014-W09;CH040;Y60T64;F;;4
2014-W09;CH040;Y60T64;M;;10
2014-W09;CH040;Y65T69;T;;14
2014-W09;CH040;Y65T69;F;;8
2014-W09;CH040;Y65T69;M;;6
2014-W09;CH040;Y70T74;T;;17
2014-W09;CH040;Y70T74;F;;5
2014-W09;CH040;Y70T74;M;;12
2014-W09;CH040;Y75T79;T;;26
2014-W09;CH040;Y75T79;F;;13
2014-W09;CH040;Y75T79;M;;13
2014-W09;CH040;Y80T84;T;;34
2014-W09;CH040;Y80T84;F;;15
2014-W09;CH040;Y80T84;M;;19
2014-W09;CH040;Y85T89;T;;45
2014-W09;CH040;Y85T89;F;;26
2014-W09;CH040;Y85T89;M;;19
2014-W09;CH040;Y_GE90;T;;54
2014-W09;CH040;Y_GE90;F;;41
2014-W09;CH040;Y_GE90;M;;13
2014-W09;CH051;_T;T;;12
2014-W09;CH051;_T;F;;6
2014-W09;CH051;_T;M;;6
2014-W09;CH051;Y70T74;T;;1
2014-W09;CH051;Y70T74;M;;1
2014-W09;CH051;Y75T79;T;;2
2014-W09;CH051;Y75T79;F;;1
2014-W09;CH051;Y75T79;M;;1
2014-W09;CH051;Y80T84;T;;1
2014-W09;CH051;Y80T84;M;;1
2014-W09;CH051;Y85T89;T;;3
2014-W09;CH051;Y85T89;F;;2
2014-W09;CH051;Y85T89;M;;1
2014-W09;CH051;Y_GE90;T;;5
2014-W09;CH051;Y_GE90;F;;3
2014-W09;CH051;Y_GE90;M;;2
2014-W09;CH052;_T;T;;13
2014-W09;CH052;_T;F;;6
2014-W09;CH052;_T;M;;7
2014-W09;CH052;Y45T49;T;;1
2014-W09;CH052;Y45T49;M;;1
2014-W09;CH052;Y65T69;T;;2
2014-W09;CH052;Y65T69;F;;2
2014-W09;CH052;Y70T74;T;;1
2014-W09;CH052;Y70T74;M;;1
2014-W09;CH052;Y75T79;T;;2
2014-W09;CH052;Y75T79;F;;1
2014-W09;CH052;Y75T79;M;;1
2014-W09;CH052;Y80T84;T;;2
2014-W09;CH052;Y80T84;M;;2
2014-W09;CH052;Y85T89;T;;4
2014-W09;CH052;Y85T89;F;;3
2014-W09;CH052;Y85T89;M;;1
2014-W09;CH052;Y_GE90;T;;1
2014-W09;CH052;Y_GE90;M;;1
2014-W09;CH053;_T;T;;11
2014-W09;CH053;_T;F;;4
2014-W09;CH053;_T;M;;7
2014-W09;CH053;Y20T24;T;;1
2014-W09;CH053;Y20T24;M;;1
2014-W09;CH053;Y65T69;T;;2
2014-W09;CH053;Y65T69;F;;1
2014-W09;CH053;Y65T69;M;;1
2014-W09;CH053;Y75T79;T;;1
2014-W09;CH053;Y75T79;M;;1
2014-W09;CH053;Y80T84;T;;1
2014-W09;CH053;Y80T84;F;;1
2014-W09;CH053;Y85T89;T;;2
2014-W09;CH053;Y85T89;F;;1
2014-W09;CH053;Y85T89;M;;1
2014-W09;CH053;Y_GE90;T;;4
2014-W09;CH053;Y_GE90;F;;1
2014-W09;CH053;Y_GE90;M;;3
2014-W09;CH054;_T;T;;7
2014-W09;CH054;_T;F;;2
2014-W09;CH054;_T;M;;5
2014-W09;CH054;Y15T19;T;;1
2014-W09;CH054;Y15T19;M;;1
2014-W09;CH054;Y40T44;T;;1
2014-W09;CH054;Y40T44;M;;1
2014-W09;CH054;Y45T49;T;;1
2014-W09;CH054;Y45T49;F;;1
2014-W09;CH054;Y60T64;T;;1
2014-W09;CH054;Y60T64;M;;1
2014-W09;CH054;Y75T79;T;;1
2014-W09;CH054;Y75T79;M;;1
2014-W09;CH054;Y80T84;T;;1
2014-W09;CH054;Y80T84;M;;1
2014-W09;CH054;Y_GE90;T;;1
2014-W09;CH054;Y_GE90;F;;1
2014-W09;CH055;_T;T;;66
2014-W09;CH055;_T;F;;31
2014-W09;CH055;_T;M;;35
2014-W09;CH055;Y40T44;T;;1
2014-W09;CH055;Y40T44;M;;1
2014-W09;CH055;Y45T49;T;;3
2014-W09;CH055;Y45T49;F;;1
2014-W09;CH055;Y45T49;M;;2
2014-W09;CH055;Y55T59;T;;3
2014-W09;CH055;Y55T59;M;;3
2014-W09;CH055;Y60T64;T;;1
2014-W09;CH055;Y60T64;F;;1
2014-W09;CH055;Y65T69;T;;5
2014-W09;CH055;Y65T69;F;;3
2014-W09;CH055;Y65T69;M;;2
2014-W09;CH055;Y70T74;T;;7
2014-W09;CH055;Y70T74;F;;2
2014-W09;CH055;Y70T74;M;;5
2014-W09;CH055;Y75T79;T;;9
2014-W09;CH055;Y75T79;F;;3
2014-W09;CH055;Y75T79;M;;6
2014-W09;CH055;Y80T84;T;;7
2014-W09;CH055;Y80T84;F;;4
2014-W09;CH055;Y80T84;M;;3
2014-W09;CH055;Y85T89;T;;15
2014-W09;CH055;Y85T89;F;;8
2014-W09;CH055;Y85T89;M;;7
2014-W09;CH055;Y_GE90;T;;15
2014-W09;CH055;Y_GE90;F;;9
2014-W09;CH055;Y_GE90;M;;6
2014-W09;CH056;_T;T;;44
2014-W09;CH056;_T;F;;21
2014-W09;CH056;_T;M;;23
2014-W09;CH056;Y40T44;T;;1
2014-W09;CH056;Y40T44;M;;1
2014-W09;CH056;Y50T54;T;;1
2014-W09;CH056;Y50T54;M;;1
2014-W09;CH056;Y55T59;T;;2
2014-W09;CH056;Y55T59;M;;2
2014-W09;CH056;Y60T64;T;;2
2014-W09;CH056;Y60T64;F;;2
2014-W09;CH056;Y65T69;T;;2
2014-W09;CH056;Y65T69;F;;1
2014-W09;CH056;Y65T69;M;;1
2014-W09;CH056;Y70T74;T;;3
2014-W09;CH056;Y70T74;F;;1
2014-W09;CH056;Y70T74;M;;2
2014-W09;CH056;Y75T79;T;;3
2014-W09;CH056;Y75T79;F;;1
2014-W09;CH056;Y75T79;M;;2
2014-W09;CH056;Y80T84;T;;7
2014-W09;CH056;Y80T84;F;;2
2014-W09;CH056;Y80T84;M;;5
2014-W09;CH056;Y85T89;T;;13
2014-W09;CH056;Y85T89;F;;8
2014-W09;CH056;Y85T89;M;;5
2014-W09;CH056;Y_GE90;T;;10
2014-W09;CH056;Y_GE90;F;;6
2014-W09;CH056;Y_GE90;M;;4
2014-W09;CH057;_T;T;;48
2014-W09;CH057;_T;F;;28
2014-W09;CH057;_T;M;;20
2014-W09;CH057;Y0T4;T;;2
2014-W09;CH057;Y0T4;M;;2
2014-W09;CH057;Y50T54;T;;1
2014-W09;CH057;Y50T54;M;;1
2014-W09;CH057;Y60T64;T;;4
2014-W09;CH057;Y60T64;F;;3
2014-W09;CH057;Y60T64;M;;1
2014-W09;CH057;Y65T69;T;;2
2014-W09;CH057;Y65T69;F;;1
2014-W09;CH057;Y65T69;M;;1
2014-W09;CH057;Y70T74;T;;3
2014-W09;CH057;Y70T74;M;;3
2014-W09;CH057;Y75T79;T;;3
2014-W09;CH057;Y75T79;F;;2
2014-W09;CH057;Y75T79;M;;1
2014-W09;CH057;Y80T84;T;;8
2014-W09;CH057;Y80T84;F;;6
2014-W09;CH057;Y80T84;M;;2
2014-W09;CH057;Y85T89;T;;13
2014-W09;CH057;Y85T89;F;;9
2014-W09;CH057;Y85T89;M;;4
2014-W09;CH057;Y_GE90;T;;12
2014-W09;CH057;Y_GE90;F;;7
2014-W09;CH057;Y_GE90;M;;5
2014-W09;CH061;_T;T;;47
2014-W09;CH061;_T;F;;22
2014-W09;CH061;_T;M;;25
2014-W09;CH061;Y30T34;T;;1
2014-W09;CH061;Y30T34;M;;1
2014-W09;CH061;Y45T49;T;;1
2014-W09;CH061;Y45T49;F;;1
2014-W09;CH061;Y55T59;T;;2
2014-W09;CH061;Y55T59;F;;1
2014-W09;CH061;Y55T59;M;;1
2014-W09;CH061;Y60T64;T;;1
2014-W09;CH061;Y60T64;M;;1
2014-W09;CH061;Y65T69;T;;6
2014-W09;CH061;Y65T69;M;;6
2014-W09;CH061;Y70T74;T;;4
2014-W09;CH061;Y70T74;F;;1
2014-W09;CH061;Y70T74;M;;3
2014-W09;CH061;Y75T79;T;;3
2014-W09;CH061;Y75T79;F;;1
2014-W09;CH061;Y75T79;M;;2
2014-W09;CH061;Y80T84;T;;5
2014-W09;CH061;Y80T84;F;;3
2014-W09;CH061;Y80T84;M;;2
2014-W09;CH061;Y85T89;T;;10
2014-W09;CH061;Y85T89;F;;7
2014-W09;CH061;Y85T89;M;;3
2014-W09;CH061;Y_GE90;T;;14
2014-W09;CH061;Y_GE90;F;;8
2014-W09;CH061;Y_GE90;M;;6
2014-W09;CH062;_T;T;;6
2014-W09;CH062;_T;F;;4
2014-W09;CH062;_T;M;;2
2014-W09;CH062;Y65T69;T;;1
2014-W09;CH062;Y65T69;F;;1
2014-W09;CH062;Y85T89;T;;2
2014-W09;CH062;Y85T89;F;;2
2014-W09;CH062;Y_GE90;T;;3
2014-W09;CH062;Y_GE90;F;;1
2014-W09;CH062;Y_GE90;M;;2
2014-W09;CH063;_T;T;;16
2014-W09;CH063;_T;F;;9
2014-W09;CH063;_T;M;;7
2014-W09;CH063;Y55T59;T;;1
2014-W09;CH063;Y55T59;M;;1
2014-W09;CH063;Y65T69;T;;2
2014-W09;CH063;Y65T69;M;;2
2014-W09;CH063;Y75T79;T;;4
2014-W09;CH063;Y75T79;F;;1
2014-W09;CH063;Y75T79;M;;3
2014-W09;CH063;Y80T84;T;;1
2014-W09;CH063;Y80T84;F;;1
2014-W09;CH063;Y85T89;T;;5
2014-W09;CH063;Y85T89;F;;4
2014-W09;CH063;Y85T89;M;;1
2014-W09;CH063;Y_GE90;T;;3
2014-W09;CH063;Y_GE90;F;;3
2014-W09;CH064;_T;T;;6
2014-W09;CH064;_T;F;;4
2014-W09;CH064;_T;M;;2
2014-W09;CH064;Y65T69;T;;1
2014-W09;CH064;Y65T69;M;;1
2014-W09;CH064;Y80T84;T;;1
2014-W09;CH064;Y80T84;M;;1
2014-W09;CH064;Y85T89;T;;1
2014-W09;CH064;Y85T89;F;;1
2014-W09;CH064;Y_GE90;T;;3
2014-W09;CH064;Y_GE90;F;;3
2014-W09;CH065;_T;T;;5
2014-W09;CH065;_T;F;;2
2014-W09;CH065;_T;M;;3
2014-W09;CH065;Y60T64;T;;1
2014-W09;CH065;Y60T64;M;;1
2014-W09;CH065;Y75T79;T;;1
2014-W09;CH065;Y75T79;M;;1
2014-W09;CH065;Y80T84;T;;1
2014-W09;CH065;Y80T84;M;;1
2014-W09;CH065;Y_GE90;T;;2
2014-W09;CH065;Y_GE90;F;;2
2014-W09;CH066;_T;T;;9
2014-W09;CH066;_T;F;;5
2014-W09;CH066;_T;M;;4
2014-W09;CH066;Y40T44;T;;1
2014-W09;CH066;Y40T44;M;;1
2014-W09;CH066;Y45T49;T;;1
2014-W09;CH066;Y45T49;F;;1
2014-W09;CH066;Y55T59;T;;1
2014-W09;CH066;Y55T59;M;;1
2014-W09;CH066;Y70T74;T;;2
2014-W09;CH066;Y70T74;F;;1
2014-W09;CH066;Y70T74;M;;1
2014-W09;CH066;Y80T84;T;;2
2014-W09;CH066;Y80T84;F;;1
2014-W09;CH066;Y80T84;M;;1
2014-W09;CH066;Y85T89;T;;1
2014-W09;CH066;Y85T89;F;;1
2014-W09;CH066;Y_GE90;T;;1
2014-W09;CH066;Y_GE90;F;;1
2014-W09;CH070;_T;T;;65
2014-W09;CH070;_T;F;;35
2014-W09;CH070;_T;M;;30
2014-W09;CH070;Y0T4;T;;1
2014-W09;CH070;Y0T4;F;;1
2014-W09;CH070;Y50T54;T;;1
2014-W09;CH070;Y50T54;M;;1
2014-W09;CH070;Y55T59;T;;3
2014-W09;CH070;Y55T59;F;;1
2014-W09;CH070;Y55T59;M;;2
2014-W09;CH070;Y60T64;T;;2
2014-W09;CH070;Y60T64;F;;2
2014-W09;CH070;Y65T69;T;;10
2014-W09;CH070;Y65T69;F;;5
2014-W09;CH070;Y65T69;M;;5
2014-W09;CH070;Y70T74;T;;1
2014-W09;CH070;Y70T74;M;;1
2014-W09;CH070;Y75T79;T;;8
2014-W09;CH070;Y75T79;F;;4
2014-W09;CH070;Y75T79;M;;4
2014-W09;CH070;Y80T84;T;;7
2014-W09;CH070;Y80T84;F;;1
2014-W09;CH070;Y80T84;M;;6
2014-W09;CH070;Y85T89;T;;13
2014-W09;CH070;Y85T89;F;;7
2014-W09;CH070;Y85T89;M;;6
2014-W09;CH070;Y_GE90;T;;19
2014-W09;CH070;Y_GE90;F;;14
2014-W09;CH070;Y_GE90;M;;5
2014-W10;CH;_T;T;;1343
2014-W10;CH;_T;F;;691
2014-W10;CH;_T;M;;652
2014-W10;CH;Y0T4;T;;9
2014-W10;CH;Y0T4;F;;4
2014-W10;CH;Y0T4;M;;5
2014-W10;CH;Y15T19;T;;1
2014-W10;CH;Y15T19;M;;1
2014-W10;CH;Y20T24;T;;3
2014-W10;CH;Y20T24;F;;3
2014-W10;CH;Y25T29;T;;4
2014-W10;CH;Y25T29;F;;1
2014-W10;CH;Y25T29;M;;3
2014-W10;CH;Y30T34;T;;5
2014-W10;CH;Y30T34;M;;5
2014-W10;CH;Y35T39;T;;9
2014-W10;CH;Y35T39;F;;1
2014-W10;CH;Y35T39;M;;8
2014-W10;CH;Y40T44;T;;8
2014-W10;CH;Y40T44;F;;5
2014-W10;CH;Y40T44;M;;3
2014-W10;CH;Y45T49;T;;16
2014-W10;CH;Y45T49;F;;6
2014-W10;CH;Y45T49;M;;10
2014-W10;CH;Y50T54;T;;32
2014-W10;CH;Y50T54;F;;10
2014-W10;CH;Y50T54;M;;22
2014-W10;CH;Y55T59;T;;38
2014-W10;CH;Y55T59;F;;16
2014-W10;CH;Y55T59;M;;22
2014-W10;CH;Y60T64;T;;44
2014-W10;CH;Y60T64;F;;14
2014-W10;CH;Y60T64;M;;30
2014-W10;CH;Y65T69;T;;94
2014-W10;CH;Y65T69;F;;34
2014-W10;CH;Y65T69;M;;60
2014-W10;CH;Y70T74;T;;99
2014-W10;CH;Y70T74;F;;37
2014-W10;CH;Y70T74;M;;62
2014-W10;CH;Y75T79;T;;133
2014-W10;CH;Y75T79;F;;53
2014-W10;CH;Y75T79;M;;80
2014-W10;CH;Y80T84;T;;192
2014-W10;CH;Y80T84;F;;93
2014-W10;CH;Y80T84;M;;99
2014-W10;CH;Y85T89;T;;285
2014-W10;CH;Y85T89;F;;168
2014-W10;CH;Y85T89;M;;117
2014-W10;CH;Y_GE90;T;;371
2014-W10;CH;Y_GE90;F;;246
2014-W10;CH;Y_GE90;M;;125
2014-W10;CH011;_T;T;;117
2014-W10;CH011;_T;F;;71
2014-W10;CH011;_T;M;;46
2014-W10;CH011;Y0T4;T;;1
2014-W10;CH011;Y0T4;F;;1
2014-W10;CH011;Y35T39;T;;1
2014-W10;CH011;Y35T39;M;;1
2014-W10;CH011;Y40T44;T;;1
2014-W10;CH011;Y40T44;F;;1
2014-W10;CH011;Y45T49;T;;1
2014-W10;CH011;Y45T49;F;;1
2014-W10;CH011;Y50T54;T;;4
2014-W10;CH011;Y50T54;M;;4
2014-W10;CH011;Y55T59;T;;3
2014-W10;CH011;Y55T59;M;;3
2014-W10;CH011;Y60T64;T;;6
2014-W10;CH011;Y60T64;F;;2
2014-W10;CH011;Y60T64;M;;4
2014-W10;CH011;Y65T69;T;;8
2014-W10;CH011;Y65T69;F;;4
2014-W10;CH011;Y65T69;M;;4
2014-W10;CH011;Y70T74;T;;7
2014-W10;CH011;Y70T74;F;;3
2014-W10;CH011;Y70T74;M;;4
2014-W10;CH011;Y75T79;T;;10
2014-W10;CH011;Y75T79;F;;6
2014-W10;CH011;Y75T79;M;;4
2014-W10;CH011;Y80T84;T;;14
2014-W10;CH011;Y80T84;F;;8
2014-W10;CH011;Y80T84;M;;6
2014-W10;CH011;Y85T89;T;;19
2014-W10;CH011;Y85T89;F;;13
2014-W10;CH011;Y85T89;M;;6
2014-W10;CH011;Y_GE90;T;;42
2014-W10;CH011;Y_GE90;F;;32
2014-W10;CH011;Y_GE90;M;;10
2014-W10;CH012;_T;T;;41
2014-W10;CH012;_T;F;;20
2014-W10;CH012;_T;M;;21
2014-W10;CH012;Y45T49;T;;1
2014-W10;CH012;Y45T49;M;;1
2014-W10;CH012;Y50T54;T;;1
2014-W10;CH012;Y50T54;M;;1
2014-W10;CH012;Y55T59;T;;1
2014-W10;CH012;Y55T59;M;;1
2014-W10;CH012;Y60T64;T;;3
2014-W10;CH012;Y60T64;F;;1
2014-W10;CH012;Y60T64;M;;2
2014-W10;CH012;Y65T69;T;;3
2014-W10;CH012;Y65T69;F;;1
2014-W10;CH012;Y65T69;M;;2
2014-W10;CH012;Y70T74;T;;3
2014-W10;CH012;Y70T74;F;;1
2014-W10;CH012;Y70T74;M;;2
2014-W10;CH012;Y75T79;T;;10
2014-W10;CH012;Y75T79;F;;6
2014-W10;CH012;Y75T79;M;;4
2014-W10;CH012;Y80T84;T;;5
2014-W10;CH012;Y80T84;F;;3
2014-W10;CH012;Y80T84;M;;2
2014-W10;CH012;Y85T89;T;;5
2014-W10;CH012;Y85T89;F;;4
2014-W10;CH012;Y85T89;M;;1
2014-W10;CH012;Y_GE90;T;;9
2014-W10;CH012;Y_GE90;F;;4
2014-W10;CH012;Y_GE90;M;;5
2014-W10;CH013;_T;T;;65
2014-W10;CH013;_T;F;;29
2014-W10;CH013;_T;M;;36
2014-W10;CH013;Y45T49;T;;2
2014-W10;CH013;Y45T49;F;;1
2014-W10;CH013;Y45T49;M;;1
2014-W10;CH013;Y50T54;T;;2
2014-W10;CH013;Y50T54;F;;1
2014-W10;CH013;Y50T54;M;;1
2014-W10;CH013;Y55T59;T;;2
2014-W10;CH013;Y55T59;F;;2
2014-W10;CH013;Y65T69;T;;10
2014-W10;CH013;Y65T69;F;;1
2014-W10;CH013;Y65T69;M;;9
2014-W10;CH013;Y70T74;T;;6
2014-W10;CH013;Y70T74;F;;1
2014-W10;CH013;Y70T74;M;;5
2014-W10;CH013;Y75T79;T;;4
2014-W10;CH013;Y75T79;M;;4
2014-W10;CH013;Y80T84;T;;3
2014-W10;CH013;Y80T84;F;;2
2014-W10;CH013;Y80T84;M;;1
2014-W10;CH013;Y85T89;T;;18
2014-W10;CH013;Y85T89;F;;13
2014-W10;CH013;Y85T89;M;;5
2014-W10;CH013;Y_GE90;T;;18
2014-W10;CH013;Y_GE90;F;;8
2014-W10;CH013;Y_GE90;M;;10
2014-W10;CH021;_T;T;;187
2014-W10;CH021;_T;F;;97
2014-W10;CH021;_T;M;;90
2014-W10;CH021;Y0T4;T;;2
